book_id,Primary_ISBN_10,Primary_ISBN_13,Author,original_publication_year,original_title,Title,Average_Rating,Rating Count,Whole_Rating
254308,1933480092,9781933480090,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859,ÐžÐ±Ð»Ð¾Ð¼Ð¾Ð²,Oblomov,4.0,18458,4
198332,743426800,9780743426800,Clive Cussler,1994,Inca Gold,"Inca Gold (Dirk Pitt, #12)",3.96,20297,4
18167006,1400069629,9781400069620,Ruth Reichl,2014,Delicious!,Delicious!,3.75,17657,4
6496815,446504122,9780446504130,"Po Bronson, Ashley Merryman",2008,NurtureShock: New Thinking About Children,NurtureShock: New Thinking About Children,4.04,17310,4
1849,044657967X,9780446579670,Nelson DeMille,2006,Wild Fire,"Wild Fire (John Corey, #4)",3.99,18529,4
154423,743497295,9780743497300,Mary Higgins Clark,2006,Two Little Girls in Blue,Two Little Girls in Blue,3.85,20727,4
589979,055327211X,9780553272120,"Raymond E. Feist, Janny Wurts",1987,Daughter of the Empire,"Daughter of the Empire (The Empire Trilogy, #1)",4.24,24055,4
688191,689872372,9780689872370,Neal Shusterman,2006,Everlost,"Everlost (Skinjacker, #1)",3.94,24506,4
8534799,1439136807,9781439136800,Kresley Cole,2011,Dreams of a Dark Warrior,Dreams of a Dark Warrior (Immortals After Dark #11),4.39,28315,4
7824997,142428698,9780142428700,"John Grisham, Richard Thomas",2010,"Theodore Boone, Kid Lawyer","Theodore Boone: Kid Lawyer (Theodore Boone, #1)",3.72,19284,4
39980,142300705,9780142300700,Richard Peck,2000,A Year Down Yonder,"A Year Down Yonder (A Long Way from Chicago, #2)",4.1,23310,4
4516,8423648990,9788423648990,Carlos Ruiz ZafÃ³n,1999,Marina,Marina,3.99,18260,4
15054,679744479,9780679744470,Jeanette Winterson,1992,Written on the Body,Written on the Body,4.08,18203,4
7849341,1450595987,9781450595990,Colleen Houck,2011,Tiger's Voyage,"Tiger's Voyage (The Tiger Saga, #3)",4.35,24495,4
605015,7203116,9780007203120,Dean Koontz,2009,Dean Koontz's Frankenstein: Dead and Alive,"Dead and Alive (Dean Koontz's Frankenstein, #3)",4.01,18310,4
4591,60894083,9780060894080,Matt Ridley,1999,Genome: The Autobiography of a Species in 23 Chapters,Genome: the Autobiography of a Species in 23 Chapters,4.02,17684,4
53580,671449028,9780671449020,Sandra Boynton,1982,The Going-To-Bed Book,The Going-To-Bed Book,4.22,21078,4
112675,64473627,9780064473620,Louise Rennison,2001,Knocked out by my nunga-nungas,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",3.97,24077,4
27526,842332294,9780842332290,"Tim LaHaye, Jerry B. Jenkins",2001,The Sacrilege: The Antichrist Takes the Throne,"Desecration (Left Behind, #9)",4.0,19562,4
18114068,1594204993,9781594205000,Phil Klay,2014,Redeployment,Redeployment,3.98,15597,4
6512140,385733976,9780385733980,Libba Bray,2009,Going Bovine,Going Bovine,3.65,26259,4
25807,752861743,9780752861750,James M. Cain,1934,The Postman Always Rings Twice ,The Postman Always Rings Twice,3.81,19416,4
6555517,385736843,9780385736850,Carrie Ryan,2010,The Dead-Tossed Waves ,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",3.91,26347,4
9530,965925072,9780965925080,Robert Kurson,2004,Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II,Shadow Divers,4.26,16917,4
8293938,385907508,9780385907510,Clare Vanderpool,2010,Moon Over Manifest,Moon Over Manifest,4.02,23298,4
77103,375758771,9780375758780,Amitav Ghosh,2000,The Glass Palace,The Glass Palace,3.94,16535,4
16279856,385741391,9780385741390,James Dashner,2013,The Eye of Minds,"The Eye of Minds (The Mortality Doctrine, #1)",3.85,22637,4
140278,1579126936,9781579126930,Agatha Christie,1957,4.50 From Paddington,"4:50 from Paddington (Miss Marple, #8)",3.92,23416,4
74036,749934123,9780749934120,J.D. Robb,1997,Ceremony in Death,"Ceremony in Death (In Death, #5)",4.26,25093,4
18373214,345807154,9780345807150,"Jo NesbÃ¸, Don Bartlett",1998,Kakerlakkene,"Cockroaches (Harry Hole, #2)",3.71,14717,4
140078,425212033,9780425212040,Charlaine Harris,2006,Grave Surprise,"Grave Surprise (Harper Connelly, #2)",3.88,27905,4
3304,60535032,9780060535030,"Isabel Allende, Margaret Sayers Peden",2002,La ciudad de las bestias,"City of the Beasts (Eagle and Jaguar, #1)",3.69,15497,4
2364284,9770915343,9789770915350,"Naguib Mahfouz, Ù†Ø¬ÙŠØ¨ Ù…Ø­ÙÙˆØ¸",1959,Ø£ÙˆÙ„Ø§Ø¯ Ø­Ø§Ø±ØªÙ†Ø§,Ø£ÙˆÙ„Ø§Ø¯ Ø­Ø§Ø±ØªÙ†Ø§,4.1,14860,4
68497,345460014,9780345460010,China MiÃ©ville,2002,The Scar,"The Scar (Bas-Lag, #2)",4.15,20745,4
23225,60751649,9780060751650,Meg Cabot,2003,Haunted,"Haunted (The Mediator, #5)",4.15,29460,4
28553,689860064,9780689860060,Anne McCaffrey,1979,"Dragondrums (Pern: Harper Hall, #3)","Dragondrums (Harper Hall, #3)",4.04,25473,4
18646,140280553,9780140280560,Dava Sobel,1999,Galileo's Daughter,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",3.74,21260,4
42692,553241605,9780553241600,Leon Uris,1961,Mila 18,Mila 18,4.27,19323,4
1330324,071956896X,9780719568960,Amitav Ghosh,2008,Sea of Poppies,"Sea of Poppies (Ibis Trilogy, #1)",3.93,15499,4
99245,553290991,9780553291000,"Isaac Asimov, Robert Silverberg",1970,Nightfall,Nightfall,4.01,21683,4
18005,152018484,9780152018480,"Melinda Long, David Shannon",2003,How I Became a Pirate,How I Became a Pirate,4.07,21554,4
99208,61129763,9780061129770,Edward Abbey,1975,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)","The Monkey Wrench Gang (Monkey Wrench Gang, #1)",4.08,15513,4
6323821,1400063841,9781400063840,John Irving,2009,Last Night in Twisted River,Last Night in Twisted River,3.74,18441,4
10115852,006204964X,9780062049640,Rob Bell,2011,Love wins,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",3.54,17668,4
9376345,451233182,9780451233190,Rachel Caine,2011,Bite Club,"Bite Club (The Morganville Vampires, #10)",4.23,25064,4
469901,743482883,9780743482880,Linda Howard,2000,Mr. Perfect,Mr. Perfect,4.07,24753,4
1225261,055380555X,9780553805550,Linwood Barclay,2007,No Time for Goodbye,No Time for Goodbye (No Time For Goodbye #1),4.0,17413,4
207802,60730269,9780060730260,Katherine Hannigan,2004,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World","Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",3.86,20551,4
4703450,7273746,9780007273740,Robin Hobb,2009,The Dragon Keeper,"The Dragon Keeper (Rain Wild Chronicles, #1)",3.93,19620,4
178788,1932100660,9781932100660,"T. Colin Campbell, Thomas M. Campbell II",2001,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss and Long-term Health","The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health",4.21,16485,4
1013383,333710932,9780333710940,"Julia Donaldson, Axel Scheffler",1999,The Gruffalo,The Gruffalo,4.47,19609,4
359,345455290,9780345455290,Douglas Adams,2002,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,"The Salmon of Doubt (Dirk Gently, #3)",3.92,20177,4
250024,1857987632,9781857987640,Arthur C. Clarke,1956,The City and the Stars,The City and the Stars,4.08,19032,4
18667307,2723495612,9782723495620,"Sui Ishida, çŸ³ç”° ã‚¹ã‚¤",2012,æ±äº¬å–°ç¨®ãƒˆãƒ¼ã‚­ãƒ§ãƒ¼ã‚°ãƒ¼ãƒ« 1,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)",4.43,43490,4
352262,316737372,9780316737370,Cressida Cowell,2003,How to train your dragon,"How to Train Your Dragon (How to Train Your Dragon, #1)",3.85,23042,4
6753,034911188X,9780349111890,David Foster Wallace,1999,Brief Interviews with Hideous Men,Brief Interviews with Hideous Men,3.88,15555,4
4758093,61767581,9780061767590,Lauren Conrad,2009,L.A. Candy,"L.A. Candy (L.A. Candy, #1)",3.36,21910,3
6618272,1440154236,9781440154230,Kiera Cass,2009,The Siren,The Siren,3.78,21740,4
43993,340686030,9780340686030,Greg Iles,1999,The Quiet Game,The Quiet Game,4.17,16853,4
22680,679764410,9780679764410,Joseph J. Ellis,1996,American Sphinx: The Character of Thomas Jefferson,American Sphinx: The Character of Thomas Jefferson,3.9,17375,4
11777020,307948684,9780307948690,"Jo NesbÃ¸, Don Bartlett",2008,Hodejegerne,Headhunters,3.78,16509,4
93793,399153357,9780399153360,Daniel Silva,2006,The Messenger,"The Messenger (Gabriel Allon, #6)",4.18,16974,4
243598,141023422,9780141023430,Paul Bowles,1949,The Sheltering Sky,The Sheltering Sky,3.92,16494,4
22910900,1406331163,9781406331160,Patrick Ness,2015,The Rest of Us Just Live Here,The Rest of Us Just Live Here,3.76,23412,4
1933181,345495357,9780345495360,Alison Weir,2008,The Lady Elizabeth,The Lady Elizabeth,3.97,20345,4
16131193,1455503258,9781455503250,Lily Koppel,2013,The Astronaut Wives Club,The Astronaut Wives Club,3.26,17837,3
184419,375757910,9780375757910,"G.K. Chesterton, Jonathan Lethem",1908,The Man Who Was Thursday - A Nightmare,The Man Who Was Thursday: A Nightmare,3.85,17481,4
764903,006008460X,9780060084610,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948,Cheaper by the Dozen,Cheaper by the Dozen,3.99,26266,4
2198274,446581194,9780446581200,"Douglas Preston, Mario Spezi",2008,The Monster of Florence: A True Story,The Monster of Florence,3.72,21548,4
112525,031605755X,9780316057550,Daniel Woodrell,2006,Winter's Bone,Winter's Bone,3.92,18306,4
30243,553816322,9780553816330,Laurell K. Hamilton,2004,"Seduced by Moonlighty (Merry Gentry, #3)","Seduced by Moonlight (Merry Gentry, #3)",4.05,26388,4
1297150,60888644,9780060888640,Bernard Cornwell,2007,Sword Song,"Sword Song (The Saxon Stories, #4)",4.28,17106,4
1734639,61251348,9780061251340,Jessica Seinfeld,2007,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,3.39,17837,3
228534,316780375,9780316780380,Anita Shreve,1997,The Weight of Water,The Weight of Water,3.62,21394,4
16062210,1301786454,9781301786460,Katie Ashley,2013,Music of the Heart,"Music of the Heart (Runaway Train, #1)",4.0,32013,4
41951,451203771,9780451203780,Maeve Binchy,2000,The Scarlet Feather,Scarlet Feather,3.93,20948,4
34503,60507772,9780060507770,"Terry Pratchett, Paul Kidby",2001,The Last Hero,"The Last Hero (Discworld, #27; Rincewind #7)",4.15,22537,4
11472,312243359,9780312243360,Philip Gourevitch,1998,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,4.3,18716,4
16248078,62073168,9780062073170,Daniel Silva,2013,The English Girl,"The English Girl (Gabriel Allon, #13)",4.08,15292,4
18295852,316254770,9780316254780,Jennifer E. Smith,2014,The Geography of You and Me,The Geography of You and Me,3.68,22368,4
7991200,1409521966,9781409521970,L.A. Weatherly,2010,Angel ,"Angel (Angel, #1)",3.89,22262,4
11254850,1416997946,9781416997950,Brandon Mull,2012,"Seeds of Rebellion (Beyonders, #2)","Seeds of Rebellion (Beyonders, #2)",4.25,20291,4
82751,440228654,9780440228650,Adeline Yen Mah,1999,Chinese Cinderella: The True Story of an Unwanted Daughter,Chinese Cinderella: The True Story of an Unwanted Daughter,4.04,21410,4
14785,425182878,9780425182870,John Sandford,2001,Chosen Prey,"Chosen Prey (Lucas Davenport, #12)",4.23,20176,4
2880715,451225007,9780451225010,J.R. Ward,2008,The Black Dagger Brotherhood: An Insider's Guide,The Black Dagger Brotherhood: An Insider's Guide,4.32,26144,4
6120349,1600104835,9781600104830,"Joe Hill, Gabriel RodrÃ­guez",2009,Head Games ,"Locke & Key, Vol. 2: Head Games",4.36,22505,4
91247,192751034,9780192751030,"Beverly Cleary, Alan Tiegreen",1984,Ramona and Her Father,"Ramona and Her Father (Ramona, #4)",4.02,22181,4
49596,1600963943,9781600963940,Agatha Christie,1922,The Secret Adversary,The Secret Adversary (Tommy and Tuppence #1),3.82,20457,4
53413,394752848,9780394752850,"Julio CortÃ¡zar, Gregory Rabassa",1963,Rayuela,Hopscotch,4.25,10309,4
9635495,345528204,9780345528210,Karin Slaughter,2011,Fallen,"Fallen (Will Trent, #5)",4.23,19777,4
25689074,1250091845,9781250091840,Marissa Meyer,2016,Stars Above,"Stars Above (The Lunar Chronicles, #4.5)",4.27,29333,4
1207904,038551851X,9780385518510,Eric Clapton,2007,Clapton: The Autobiography,Clapton: The Autobiography,3.81,16369,4
647,312421435,9780312421430,Naomi Klein,1999,No Logo,No Logo,3.86,18792,4
43927,451210557,9780451210560,Harlan Coben,2003,No Second Chance,No Second Chance,4.05,18799,4
7748,446698229,9780446698220,Hunter S. Thompson,1973,Fear and Loathing on the Campaign Trail '72,Fear and Loathing on the Campaign Trail '72,4.1,15306,4
764434,743219600,9780743219600,P.D. James,1971,Shroud for a Nightingale,Shroud for a Nightingale (Adam Dalgliesh #4),4.04,18044,4
21853633,1250019834,9781250019840,Sarah Addison Allen,2015,First Frost,"First Frost (Waverley Family, #2)",3.95,20936,4
223380,330426648,9780330426640,Ted Chiang,2002,Stories of Your Life and Others ,Stories of Your Life and Others,4.27,16252,4
53926,9707704667,9789707704660,Mario Vargas Llosa,2006,Travesuras de la niÃ±a mala,Travesuras de la niÃ±a mala,4.04,11707,4
6449290,1565126807,9781565126800,Heidi W. Durrow,2010,The Girl Who Fell From the Sky,The Girl Who Fell from the Sky,3.6,19139,4
32523,553804324,9780553804320,Lisa Gardner,2007,"Hide (Detective D.D. Warren, #2) ","Hide (Detective D.D. Warren, #2)",4.14,21892,4
29519514,1682305031,9781682305030,Erin Watt,2016,Broken prince,"Broken Prince (The Royals, #2)",4.11,21901,4
16054811,385349831,9780385349830,"Paulo Coelho, Margaret Jull Costa",2012,Manuscrito encontrado em Accra,Manuscript Found in Accra,3.8,14318,4
52640,7117140,9780007117150,Clive Barker,1987,Weaveworld,Weaveworld,4.13,19251,4
170650,671758896,9780671758900,Mary Higgins Clark,1991,"Loves Music, Loves to Dance","Loves Music, Loves to Dance",3.89,21880,4
215542,689869126,9780689869130,D.J. MacHale,2005,The Rivers of Zadaa,"The Rivers of Zadaa (Pendragon, #6)",4.19,20264,4
133486,345438310,9780345438320,Robert K. Massie,1967,Nicholas and Alexandra,Nicholas and Alexandra,4.25,17709,4
12275680,345527771,9780345527780,Janet Evanovich,2012,Wicked Business,"Wicked Business (Lizzy & Diesel, #2)",3.76,24162,4
16054808,037587089X,9780375870900,Chris Grabenstein,2013,Escape from Mr. Lemoncello's Library,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),4.13,21376,4
17208,345414004,9780345414010,Robert A. Heinlein,1982,Friday,Friday,3.82,21388,4
6926176,1414318634,9781414318640,Francine Rivers,2010,"Her Mother's Hope (Marta's Legacy, #1)","Her Mother's Hope (Marta's Legacy, #1)",4.28,18257,4
19707,399148701,9780399148700,Tom Clancy,2002,Red Rabbit,"Red Rabbit (Jack Ryan Universe, #3)",3.64,19287,4
13986,886773784,9780886773790,Mercedes Lackey,1987,Arrows of the Queen (Heralds of Valdemar #1),"Arrows of the Queen (Heralds of Valdemar, #1)",4.16,26844,4
7285498,62002325,9780062002330,Courtney Allison Moulton,2011,Angelfire,"Angelfire (Angelfire, #1)",3.93,27704,4
12070846,1451665601,9781451665600,Stephen King,2011,Mile 81,Mile 81,3.62,14213,4
446,312426232,9780312426230,Paul Auster,2005,The Brooklyn Follies,The Brooklyn Follies,3.81,15635,4
277191,689859392,9780689859400,"Holly Black, Tony DiTerlizzi",2004,The Ironwood Tree,"The Ironwood Tree (The Spiderwick Chronicles, #4)",3.92,27293,4
159582,689846231,9780689846240,Marjorie Kinnan Rawlings,1930,The Yearling,The Yearling,3.99,21797,4
13561164,373210639,9780373210630,Katie McGarry,2013,Dare You To,"Dare You To (Pushing the Limits, #2)",4.18,32490,4
6952423,446569895,9780446569900,"Ozzy Osbourne, Chris Ayres",2009,I Am Ozzy,I Am Ozzy,4.05,16922,4
11077,767915305,9780767915300,J. Maarten Troost,2003,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,3.87,16954,4
10445208,778313077,9780778313080,Maria V. Snyder,2011,Touch of Power,"Touch of Power (Healer, #1)",4.17,29747,4
5158,375703063,9780375703060,Kaye Gibbons,1989,A Virtuous Woman ,A Virtuous Woman,3.67,21311,4
59819,515128546,9780515128540,Nora Roberts,1999,Tears of the Moon,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",4.19,24613,4
291356,034537472X,9780345374720,David Eddings,1991,The Sapphire Rose ,"The Sapphire Rose (The Elenium, #3)",3.98,23232,4
24452249,1476798176,9781476798170,Bill Clegg,2015,Did You Ever Have a Family,Did You Ever Have a Family,3.81,17129,4
781844,684839385,9780684839390,Elisabeth KÃ¼bler-Ross,1969,On Death and Dying,On Death and Dying,4.15,17937,4
23346918,1780892888,9781780892890,"James Patterson, Maxine Paetro",2015,14th Deadly Sin,"14th Deadly Sin (Womenâ€™s Murder Club, #14)",3.99,12823,4
827412,60562498,9780060562500,Lisa Kleypas,2005,It Happened One Autumn,"It Happened One Autumn (Wallflowers, #2)",4.15,30993,4
2833172,399155163,9780399155160,Patricia Cornwell,2008,Scarpetta,"Scarpetta (Kay Scarpetta, #16)",3.72,21975,4
21681,055350584X,9780553505850,Dennis Lehane,1996,"Darkness, Take My Hand","Darkness, Take My Hand (Kenzie & Gennaro, #2)",4.17,19019,4
239103,786901640,9780786901650,R.A. Salvatore,1993,Siege of Darkness,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)",4.15,17410,4
268604,425189031,9780425189030,J.D. Robb,2003,Portrait in Death,"Portrait in Death (In Death, #16)",4.37,24958,4
184040,1401202322,9781401202320,"Brian K. Vaughan, Pia Guerra, Goran Parlov, JosÃ© MarzÃ¡n Jr.",2004,Y: The Last Man Vol. 4: Safeword,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)",4.25,22207,4
18668066,399171088,9780399171090,Nora Roberts,2014,The Collector,The Collector,3.92,15888,4
8088,515138819,9780515138820,Robin McKinley,2003,Sunshine,Sunshine,3.85,27918,4
64857,312939027,9780312939020,Sue Grafton,1987,"""D"" is for Deadbeat ","D is for Deadbeat (Kinsey Millhone, #4)",3.85,26075,4
10846336,1608195228,9781608195220,Jesmyn Ward,2010,Salvage the Bones,Salvage the Bones,3.81,18505,4
14069,345481291,9780345481290,Naomi Novik,2006,Throne of Jade,"Throne of Jade (Temeraire, #2)",3.89,23015,4
2368,671447548,9780671447540,David McCullough,1981,Mornings on Horseback,Mornings on Horseback,4.1,18321,4
79426,1401210090,9781401210090,"Brian K. Vaughan, Pia Guerra, Goran SudÅ¾uka, JosÃ© MarzÃ¡n Jr.",2006,Y: The Last Man Vol. 7: Paper Dolls,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",4.25,22220,4
92160,345455681,9780345455680,Edward Rutherfurd,1997,London: The Novel,London,4.06,18902,4
16116760,1480118516,9781301442430,Natasha Preston,2012,Silence,"Silence (Silence, #1)",3.93,13042,4
20309175,1250059305,9781250059310,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014,My True Love Gave to Me: Twelve Holiday Stories,My True Love Gave to Me: Twelve Holiday Stories,3.73,22480,4
18616975,1612184715,9781612184720,Scott  Meyer,2013,Off to Be the Wizard,"Off to Be the Wizard (Magic 2.0, #1)",3.98,12885,4
659388,679753338,9780679753340,Richard Russo,1993,Nobody's Fool,Nobody's Fool,4.12,18392,4
66370,451076451,9780451076460,"Richard Bachman, Stephen King",1977,Rage,Rage,3.8,21746,4
